"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
26,"Cherokee",36.3,21.6,53.7,0,4.5,12.2,33.2,33.1,32.5,32.4,147.0
27,"Cherokee",47.0,15.1,54.2,0,3.5,15.3,33.2,33.2,32.6,32.5,319.6
28,"Cherokee",60.0,26.6,46.5,0,3.7,15.0,33.3,33.2,32.6,32.5,317.9
29,"Cherokee",57.2,27.6,62.0,0.13,1.8,8.2,33.3,33.2,32.7,32.6,180.2
30,"Cherokee",58.7,43.6,97.7,0.42,2.5,15.8,38.6,33.2,39.5,32.6,85.4
31,"Cherokee",50.5,36.2,85.8,0.01,4.8,14.2,40.2,38.5,40.8,39.0,73.7
32,"Cherokee",59.4,27.8,79.1,0,5.6,21.7,41.5,37.9,42.8,37.2,211.0
33,"Cherokee",67.2,37.3,54.5,0,3.3,16.6,44.1,39.9,45.7,39.4,281.4
34,"Cherokee",73.3,40.3,56.6,0,6.3,18.9,46.6,41.9,48.6,41.8,315.5
35,"Cherokee",40.7,35.9,90.1,0.03,6.4,21.4,45.3,42.6,45.3,42.3,53.5
36,"Cherokee",42.0,33.3,98.3,0.06,2.8,10.5,42.6,41.9,42.5,41.5,49.9
37,"Cherokee",42.3,31.4,91.0,0.02,4.2,15.7,42.8,41.2,43.0,40.2,81.9
38,"Cherokee",49.4,33.8,71.1,0,4.7,16.4,42.5,40.4,42.8,39.6,90.2
39,"Cherokee",49.3,31.3,79.3,0.06,5.7,19.7,44.3,42.5,45.2,41.8,191.2
40,"Cherokee",38.1,26.7,65.1,0,5.7,16.3,42.7,40.3,42.3,39.3,220.0
41,"Cherokee",46.6,25.8,53.6,0,4.5,16.4,41.8,38.9,42.6,37.9,240.3
42,"Cherokee",35.3,26.6,85.8,0.02,5.4,14.8,41.0,39.4,40.6,38.6,74.0
43,"Cherokee",27.7,10.1,83.0,0,6.5,15.9,39.4,37.6,38.6,36.6,174.5
44,"Cherokee",24.2,2.4,65.3,0.11,3.1,11.7,37.6,36.4,36.6,35.3,393.8
45,"Cherokee",44.4,11.0,62.7,0.24,4.8,18.6,36.4,35.5,36.1,34.6,195.0
46,"Cherokee",47.1,25.0,90.9,0.16,8.2,24.2,39.6,36.4,40.0,36.1,34.6
47,"Cherokee",29.6,16.7,65.7,0.01,6.6,20.8,38.4,35.8,37.5,34.6,343.7
48,"Cherokee",34.1,16.9,61.5,0,5.9,19.7,35.8,34.8,35.2,33.9,316.5
49,"Cherokee",19.5,2.6,76.9,0,9.8,22.1,35.1,34.2,34.2,33.5,82.8
50,"Cherokee",12.1,-0.8,62.6,0,7.1,19.0,34.3,34.2,33.6,33.5,338.4
51,"Cherokee",15.0,-9.1,58.7,0,3.5,12.2,34.3,34.2,33.8,33.6,430.1
52,"Cherokee",28.6,0.1,53.9,0.20,1.9,8.4,34.5,34.3,34.1,33.8,380.4
53,"Cherokee",40.1,16.2,55.2,0,3.2,12.8,34.8,34.5,34.4,34.1,424.8
54,"Cherokee",57.2,26.6,54.2,0,3.7,10.9,35.6,34.5,35.9,34.0,419.8
55,"Cherokee",67.8,35.9,62.6,0,5.1,15.0,41.6,34.8,43.9,34.3,380.4
56,"Cherokee",74.3,33.0,58.2,0,3.2,17.5,45.1,38.3,47.8,37.8,399.3
57,"Cherokee",62.9,42.2,53.4,0,4.8,17.9,46.5,43.1,48.2,43.1,301.7
58,"Cherokee",66.9,33.7,50.8,0,3.6,14.8,46.9,41.8,49.0,41.0,436.8
59,"Cherokee",75.6,39.1,38.9,0,6.1,21.4,47.6,41.8,49.8,40.9,439.4
60,"Cherokee",55.4,36.7,46.0,0,4.6,15.4,47.5,43.5,49.5,42.9,395.5
61,"Cherokee",64.7,32.0,41.3,0,4.4,14.6,47.3,42.4,49.2,41.5,375.9
62,"Cherokee",64.3,42.1,57.4,0,7.9,24.3,48.5,44.0,50.0,43.5,237.7
63,"Cherokee",60.1,35.5,87.3,2.59,7.2,30.0,49.8,47.9,50.7,46.8,68.3
64,"Cherokee",47.1,31.5,59.1,0.01,11.3,31.5,47.9,42.9,46.8,41.2,456.1
65,"Cherokee",57.3,25.5,53.8,0,3.5,15.3,46.0,40.2,47.5,38.6,390.7
66,"Cherokee",67.2,41.6,48.9,0,10.0,25.0,49.5,44.5,51.5,44.3,463.7
67,"Cherokee",48.0,35.7,65.8,0,4.4,16.7,47.6,45.0,48.7,44.2,265.6
68,"Cherokee",62.8,28.2,53.6,0,1.9,13.0,48.8,42.5,51.1,41.1,486.9
69,"Cherokee",74.8,35.2,43.0,0,5.2,18.0,50.5,42.9,53.2,41.7,485.4
70,"Cherokee",81.0,50.5,35.6,0,7.2,20.0,53.7,47.1,56.8,46.8,493.3
71,"Cherokee",74.6,50.0,47.9,0,3.1,13.0,54.3,48.7,56.7,48.1,370.2
72,"Cherokee",79.8,45.7,58.8,0,4.0,16.3,57.2,49.9,60.5,49.4,476.4
73,"Cherokee",77.3,60.7,31.9,0,13.9,44.6,56.0,52.8,57.9,52.8,346.3
74,"Cherokee",63.3,36.6,60.0,0,7.8,29.1,53.6,50.9,54.3,49.9,266.1
75,"Cherokee",58.2,29.2,45.5,0,4.4,15.8,51.8,47.2,53.4,45.6,511.9
76,"Cherokee",76.6,38.2,32.9,0,9.0,27.3,53.0,46.4,55.1,45.2,489.3
77,"Cherokee",78.1,62.3,41.0,0,14.4,31.0,56.1,51.2,58.4,51.3,400.2
78,"Cherokee",68.9,34.5,63.9,0.08,15.6,33.7,55.4,47.9,56.3,46.1,117.9
79,"Cherokee",53.9,30.1,44.0,0,6.1,19.2,50.9,45.4,52.4,43.8,532.5
80,"Cherokee",68.4,40.3,33.5,0,9.0,32.3,51.0,46.2,52.5,45.1,447.0
81,"Cherokee",70.6,31.2,43.1,0,4.1,16.7,52.2,45.8,54.1,44.3,407.9
82,"Cherokee",66.0,42.3,50.1,0,5.8,23.1,55.2,50.6,57.3,50.6,469.5
83,"Cherokee",72.4,34.3,43.1,0,4.5,18.9,53.8,48.3,55.6,47.0,442.2
84,"Cherokee",71.8,46.6,46.0,0,2.5,10.0,56.1,50.4,58.6,49.8,375.2
85,"Cherokee",73.1,45.5,39.8,0,4.1,20.5,57.4,50.9,60.5,50.2,525.8
86,"Cherokee",80.3,54.3,55.2,0,7.0,24.0,59.1,53.1,61.9,52.9,390.0
87,"Cherokee",69.4,53.2,69.3,0,8.3,29.3,57.9,55.3,59.2,55.1,212.4
88,"Cherokee",81.7,59.6,68.7,0,8.1,24.8,62.5,56.7,65.6,57.1,430.1
89,"Cherokee",63.7,44.0,75.0,0.80,6.0,28.1,60.9,56.2,61.6,55.2,355.4
90,"Cherokee",51.9,38.3,74.3,0,4.0,14.1,56.2,53.1,56.9,51.7,270.6
91,"Cherokee",70.8,38.2,64.6,0,8.0,27.9,56.0,51.1,57.0,50.1,299.0
92,"Cherokee",73.5,48.0,62.5,0.31,9.5,35.5,60.7,56.0,62.9,56.6,400.2
93,"Cherokee",58.1,45.9,86.8,1.01,3.9,21.0,57.5,53.9,56.6,53.5,64.9
94,"Cherokee",51.4,46.0,92.3,0.35,7.3,23.9,53.9,53.0,54.0,52.4,92.8
95,"Cherokee",46.9,42.3,80.6,0.74,9.7,29.9,53.0,50.1,52.4,49.2,117.7
96,"Cherokee",51.0,33.5,52.7,0,5.7,21.6,51.9,48.6,52.9,47.5,358.9
97,"Cherokee",66.4,30.9,54.1,0,3.9,15.2,53.8,46.0,56.3,44.3,570.9
98,"Cherokee",65.9,33.1,43.4,0,3.8,13.4,56.0,48.2,59.1,46.8,586.6
99,"Cherokee",76.6,51.2,49.7,0,6.5,23.9,58.5,51.5,61.4,51.1,559.9
100,"Cherokee",73.9,45.5,49.6,0,5.7,22.6,59.2,53.1,61.8,52.4,606.0
101,"Cherokee",67.8,43.1,50.4,0,4.5,17.0,59.7,53.0,62.5,52.0,616.9
102,"Cherokee",77.0,43.0,52.0,0,5.8,18.1,60.7,52.8,64.0,51.6,585.2
103,"Cherokee",85.1,61.7,46.9,0,10.0,27.7,63.1,56.8,66.1,56.9,533.4
104,"Cherokee",69.7,48.7,42.9,0,6.3,18.9,61.4,58.0,63.1,56.6,435.3
105,"Cherokee",73.4,39.1,44.3,0,3.8,14.6,61.5,54.1,64.6,52.6,638.4
106,"Cherokee",75.2,42.5,44.9,0,7.4,23.4,61.4,52.6,64.0,50.8,527.7
107,"Cherokee",77.8,62.9,60.0,0,13.2,29.4,65.3,58.0,68.3,58.0,446.3
108,"Cherokee",75.2,51.1,72.0,0.61,10.7,27.9,65.0,61.8,67.0,60.5,178.8
109,"Cherokee",51.6,47.5,94.5,0.93,7.1,20.2,61.8,55.8,60.5,54.5,61.6
110,"Cherokee",64.8,47.4,92.2,2.74,6.5,31.2,59.4,54.9,61.0,53.6,160.1
111,"Cherokee",70.9,46.8,70.5,0,3.7,13.3,68.1,55.1,73.3,54.0,636.5
112,"Cherokee",79.7,53.3,53.9,0,5.7,16.4,69.3,58.6,73.7,57.6,619.3
113,"Cherokee",79.9,57.3,64.8,0,3.8,12.9,70.8,61.5,74.7,61.0,487.4
114,"Cherokee",73.9,57.1,83.1,0,3.4,13.1,69.6,63.2,72.4,62.6,361.3
115,"Cherokee",78.0,57.4,81.4,0,4.4,15.8,72.3,64.0,76.6,63.9,506.0
116,"Cherokee",62.7,56.0,86.4,0.62,5.1,17.5,67.1,62.6,65.9,62.2,142.2
117,"Cherokee",74.8,59.6,86.8,0.06,5.4,14.6,66.8,62.3,68.8,62.2,181.9
118,"Cherokee",76.4,66.9,78.2,0,11.7,28.5,68.9,64.5,71.2,64.7,337.2
119,"Cherokee",72.4,53.9,92.7,1.39,5.1,20.9,67.6,63.1,68.1,62.5,90.5
120,"Cherokee",64.3,57.4,93.6,0.69,4.2,30.5,63.3,61.9,63.8,61.3,118.6
121,"Cherokee",75.0,57.3,83.2,0,5.2,13.6,69.0,61.4,72.6,61.0,421.0
122,"Cherokee",69.5,51.0,73.7,0.01,4.5,17.8,69.4,63.1,72.4,62.7,525.8
123,"Cherokee",67.2,47.0,64.8,0,5.7,19.7,68.0,60.8,70.6,59.1,610.0
124,"Cherokee",69.0,42.5,68.4,0,2.4,11.9,70.0,59.4,74.0,57.5,682.1
125,"Cherokee",74.5,45.6,65.9,0,1.6,10.0,70.4,60.5,74.2,58.9,600.2
126,"Cherokee",72.0,50.4,73.6,0,2.6,13.0,66.6,62.0,68.5,60.8,320.5
127,"Cherokee",64.5,57.2,88.1,0.12,3.7,13.2,65.9,63.2,67.1,62.9,187.4
128,"Cherokee",71.5,56.9,80.2,0,5.0,17.0,70.3,63.1,73.1,62.8,426.3
129,"Cherokee",75.8,54.2,66.2,0,4.6,17.2,73.7,63.4,78.2,62.4,623.4
130,"Cherokee",73.8,49.8,57.5,0,3.4,16.1,72.9,63.4,77.3,62.0,603.1
131,"Cherokee",79.5,53.3,54.0,0,4.1,17.1,73.7,64.0,77.5,62.9,645.3
132,"Cherokee",82.9,52.7,67.1,0,1.9,9.9,75.0,65.3,79.6,64.3,647.5
133,"Cherokee",83.9,56.8,66.2,0,4.2,17.0,75.6,66.8,79.7,65.8,677.1
134,"Cherokee",87.3,67.6,64.3,0,6.7,19.3,77.1,69.5,81.1,69.3,635.1
135,"Cherokee",78.3,55.6,62.7,0,6.2,16.5,75.6,71.3,78.0,69.7,584.5
136,"Cherokee",81.2,55.3,57.8,0,6.3,23.1,74.7,67.3,77.9,65.9,673.0
137,"Cherokee",78.3,50.4,49.1,0,4.4,23.6,74.1,66.4,76.9,65.0,596.7
138,"Cherokee",77.5,63.3,67.7,0.76,6.0,21.8,71.0,68.1,73.0,67.3,243.0
139,"Cherokee",75.1,63.2,85.3,0.80,7.6,33.8,69.3,67.2,70.0,66.7,72.3
140,"Cherokee",72.6,55.7,70.4,0,5.8,21.2,71.7,66.5,74.2,65.9,704.8
141,"Cherokee",76.2,51.4,65.7,0.17,2.9,11.0,73.7,65.0,77.3,63.6,677.6
142,"Cherokee",74.2,57.8,68.5,0.04,3.7,14.4,74.7,67.9,77.6,67.3,617.9
143,"Cherokee",76.2,55.0,70.7,0.13,4.2,17.8,73.1,67.9,75.8,67.2,506.0
144,"Cherokee",76.6,59.6,84.3,1.15,5.3,21.7,71.8,67.5,73.6,66.8,358.2
145,"Cherokee",73.5,59.5,88.8,0.57,6.5,22.6,72.4,69.0,74.6,68.8,312.2
146,"Cherokee",61.4,58.2,92.6,0.13,5.5,17.0,70.8,68.0,70.7,67.7,160.9
147,"Cherokee",65.5,57.2,88.8,0,3.7,10.5,68.4,66.9,69.1,66.5,187.4
148,"Cherokee",72.7,53.0,75.7,0,2.7,11.2,71.6,65.8,74.2,65.1,564.0
149,"Cherokee",66.7,54.0,88.2,0.27,3.4,12.3,69.2,66.7,69.3,65.6,190.2
150,"Cherokee",76.1,53.3,72.4,0,3.4,13.0,71.9,64.4,74.8,63.4,694.3
151,"Cherokee",82.7,52.4,71.0,0.17,3.8,25.4,72.1,65.3,74.8,64.2,650.6
152,"Cherokee",86.1,60.7,74.8,0.01,2.3,12.2,75.2,68.3,78.5,68.0,691.6
153,"Cherokee",85.4,60.1,70.1,0,5.4,19.0,75.1,69.3,77.9,68.6,670.9
154,"Cherokee",84.0,65.9,81.2,2.54,7.2,27.5,74.7,71.7,76.5,71.7,467.1
155,"Cherokee",69.3,61.0,91.2,0.01,4.6,13.3,72.3,70.8,72.7,70.4,193.8
156,"Cherokee",77.5,63.8,88.4,0,2.9,11.4,72.9,69.7,74.5,69.6,316.0
157,"Cherokee",82.4,67.4,83.2,0.43,3.1,13.9,74.7,70.7,76.9,70.7,459.7
158,"Cherokee",84.3,66.9,81.8,0.31,3.8,14.2,75.9,71.6,78.5,71.6,564.7
159,"Cherokee",89.5,61.4,78.2,0.46,3.8,21.5,76.5,71.0,79.7,70.4,540.3
160,"Cherokee",83.0,59.9,70.4,0.04,3.5,17.3,76.0,71.2,78.2,70.7,697.6
161,"Cherokee",88.6,55.6,66.2,0,1.5,10.7,76.1,69.2,78.8,67.9,700.5
162,"Cherokee",85.5,64.5,66.9,0,3.5,12.8,75.3,71.6,77.1,71.2,473.0
163,"Cherokee",78.2,65.6,88.7,0.30,2.2,17.7,73.8,72.2,74.9,72.1,255.1
164,"Cherokee",83.7,66.2,84.4,0.14,1.7,9.6,75.3,71.8,77.1,71.6,428.2
165,"Cherokee",80.2,64.8,86.1,0.07,2.7,25.1,74.0,71.7,75.1,71.2,325.3
166,"Cherokee",79.2,67.8,88.5,1.07,2.9,11.7,74.7,72.1,76.0,72.1,370.4
167,"Cherokee",87.0,65.7,81.1,0,1.8,7.4,76.5,71.5,78.6,71.1,575.2
168,"Cherokee",82.0,67.4,83.1,0.17,3.3,16.3,74.9,72.5,75.8,72.2,251.8
169,"Cherokee",82.9,63.3,82.8,1.98,5.8,32.8,75.2,71.3,76.7,70.9,562.8
170,"Cherokee",89.5,65.7,67.5,0,1.9,10.9,77.6,72.1,80.0,71.7,703.1
171,"Cherokee",92.2,70.7,71.6,0,7.8,24.3,78.8,73.9,81.2,73.9,657.8
172,"Cherokee",89.3,78.1,67.5,0,10.6,24.5,79.7,76.0,81.9,76.3,686.4
173,"Cherokee",88.9,76.3,64.3,0,9.6,26.8,79.6,76.4,81.5,76.4,705.5
174,"Cherokee",89.3,74.8,69.3,0,7.0,18.1,80.2,76.4,82.2,76.4,671.8
175,"Cherokee",90.9,72.9,72.4,0,4.0,13.6,80.6,76.8,82.6,76.8,551.8
176,"Cherokee",89.8,72.8,71.1,0,5.2,19.2,80.8,77.1,82.8,77.0,689.3
177,"Cherokee",88.3,71.7,72.2,0.01,6.5,19.2,80.2,76.9,81.8,76.8,613.1
178,"Cherokee",81.4,70.2,86.7,0.37,3.2,17.0,78.4,76.2,78.3,75.8,210.5
179,"Cherokee",86.0,69.3,87.6,2.33,3.5,14.4,77.5,74.6,78.9,74.1,390.7
180,"Cherokee",90.6,69.7,81.0,0.17,5.7,24.8,79.0,75.8,81.0,75.9,491.2
181,"Cherokee",85.2,68.8,78.2,0.11,4.1,17.8,78.4,75.3,79.8,75.1,524.8
182,"Cherokee",86.9,67.4,74.5,0,2.4,11.5,79.2,74.9,81.1,74.3,664.0
183,"Cherokee",87.5,63.8,69.1,0,2.7,13.4,78.2,74.0,79.7,73.0,698.1
184,"Cherokee",88.1,66.9,74.8,0,2.9,13.2,78.8,74.2,80.5,73.6,675.9
185,"Cherokee",88.1,69.9,75.2,0,4.1,15.4,78.9,75.3,80.5,74.8,643.0
186,"Cherokee",86.7,73.2,75.5,0,4.1,13.6,78.5,76.5,79.4,76.5,437.2
187,"Cherokee",90.3,69.8,79.3,0.22,4.1,16.0,79.5,76.1,81.0,75.9,549.6
188,"Cherokee",89.4,66.9,79.2,0.01,2.3,11.5,79.3,75.3,80.9,74.6,578.3
189,"Cherokee",88.9,69.6,81.9,0,2.6,16.4,80.0,76.0,81.7,75.5,618.9
190,"Cherokee",90.9,67.5,76.9,0,1.4,9.1,80.2,75.5,82.0,74.7,677.8
191,"Cherokee",90.2,68.9,76.2,0,4.1,15.6,79.9,75.5,81.5,74.7,668.7
192,"Cherokee",90.7,76.6,66.9,0,7.5,19.4,80.3,77.4,81.7,77.4,634.1
193,"Cherokee",85.7,71.1,78.2,0.03,3.0,13.5,79.0,77.3,80.2,77.1,323.9
194,"Cherokee",84.1,69.9,86.4,0.04,1.5,8.5,78.5,76.1,79.6,75.9,422.2
195,"Cherokee",91.4,68.4,79.4,0,1.5,11.6,79.6,74.9,81.3,74.1,613.8
196,"Cherokee",89.7,70.9,77.9,0,3.5,12.7,79.8,75.7,81.5,75.1,581.1
197,"Cherokee",91.5,75.2,72.0,0,5.6,17.5,80.7,77.4,82.5,77.3,606.7
198,"Cherokee",83.3,69.1,85.5,0.29,3.6,15.4,79.2,77.1,79.5,76.8,321.7
199,"Cherokee",90.0,73.1,78.5,0.01,3.6,14.5,79.6,76.7,81.0,76.7,467.8
200,"Cherokee",91.1,75.5,68.5,0,6.0,17.2,80.9,77.4,82.5,77.4,647.7
201,"Cherokee",92.3,75.6,71.1,0,6.7,17.2,81.6,77.9,83.3,77.7,629.6
202,"Cherokee",92.0,76.6,71.9,0,4.3,14.3,81.9,78.6,83.6,78.4,611.7
203,"Cherokee",92.6,74.2,68.5,0,5.4,17.0,82.4,79.0,84.1,78.9,656.1
204,"Cherokee",89.0,72.2,73.0,0,4.4,16.6,80.3,77.3,81.2,76.5,488.1
205,"Cherokee",93.7,71.8,69.5,0,4.5,14.7,81.7,77.1,83.4,76.5,642.5
206,"Cherokee",93.4,72.8,69.5,0,3.2,13.8,81.5,77.9,83.1,77.4,619.6
207,"Cherokee",93.0,76.7,71.4,0,4.6,15.1,82.0,78.4,83.5,78.3,557.3
208,"Cherokee",93.4,75.8,71.9,0,5.4,18.8,82.6,78.9,84.3,78.7,610.7
209,"Cherokee",95.4,76.3,68.5,0,4.1,15.1,82.7,78.9,84.4,78.7,593.3
210,"Cherokee",98.5,74.1,66.2,0,1.7,10.0,82.4,77.9,84.0,77.2,597.1
211,"Cherokee",98.6,73.7,66.5,0,2.2,14.7,82.8,77.9,84.6,77.3,637.2
212,"Cherokee",82.0,69.9,81.8,0.05,5.0,16.0,80.6,77.9,81.1,77.2,422.2
213,"Cherokee",82.4,66.8,71.7,0,4.3,14.7,78.8,76.1,79.6,75.1,563.5
214,"Cherokee",83.1,63.0,63.7,0,3.2,11.7,78.0,73.8,79.2,72.6,626.3
215,"Cherokee",83.9,60.5,64.8,0,2.8,9.4,76.7,72.2,77.7,70.9,532.2
216,"Cherokee",88.1,62.5,64.1,0,2.1,9.8,77.7,72.4,79.5,71.3,610.0
217,"Cherokee",93.3,63.6,63.4,0,1.5,10.4,78.5,72.1,80.3,70.9,642.2
218,"Cherokee",93.0,68.4,66.3,0.01,3.8,16.5,77.8,73.4,79.6,72.6,480.0
219,"Cherokee",94.0,71.5,61.5,0,5.6,17.0,79.9,74.9,81.9,74.5,604.1
220,"Cherokee",94.7,76.2,58.6,0,6.9,21.7,80.8,76.6,82.7,76.4,568.5
221,"Cherokee",96.9,79.1,58.6,0,6.3,19.3,81.0,77.6,82.9,77.5,445.6
222,"Cherokee",93.4,64.4,67.7,1.51,5.1,37.2,81.3,75.3,83.1,72.0,448.9
223,"Cherokee",88.3,68.2,88.7,1.55,3.3,17.4,77.5,74.7,78.7,73.9,309.5
224,"Cherokee",89.9,67.7,78.7,0,1.3,12.4,77.9,74.3,79.1,73.7,595.7
225,"Cherokee",89.6,68.1,75.8,0,1.3,10.4,78.6,74.7,80.0,74.0,610.5
226,"Cherokee",92.7,68.5,74.4,0,1.6,9.9,79.0,74.8,80.4,74.2,589.0
227,"Cherokee",94.8,71.3,71.6,0,2.9,12.1,80.1,75.8,81.6,75.3,595.9
228,"Cherokee",93.0,73.6,73.6,0,2.7,14.2,80.9,76.9,82.5,76.5,611.2
229,"Cherokee",93.5,72.8,74.6,0,2.1,12.0,81.1,77.2,82.7,76.7,600.7
230,"Cherokee",95.6,73.4,72.3,0,1.9,13.9,81.4,77.5,83.0,77.0,595.9
231,"Cherokee",92.1,73.3,75.5,0,2.4,15.7,80.2,77.8,81.3,77.5,391.4
232,"Cherokee",89.2,70.7,73.8,0,3.4,12.8,80.5,77.1,82.0,76.6,589.5
233,"Cherokee",90.3,67.1,69.4,0,2.3,10.6,79.1,75.4,80.4,74.3,559.4
234,"Cherokee",88.3,64.9,68.8,0,2.6,11.1,78.3,74.4,79.5,73.4,574.0
235,"Cherokee",84.3,65.7,75.5,0,2.7,13.3,76.9,73.6,77.8,72.5,453.5
236,"Cherokee",81.9,62.0,63.0,0,3.5,11.2,75.7,72.9,76.5,71.8,501.4
237,"Cherokee",69.2,59.4,81.7,0.04,2.1,11.1,73.4,70.5,72.1,69.2,158.7
238,"Cherokee",80.8,55.0,62.3,0,2.3,10.5,72.5,68.0,73.3,66.3,616.0
239,"Cherokee",76.7,52.8,87.1,0.20,1.8,10.1,69.7,66.3,69.5,64.3,202.4
240,"Cherokee",68.0,62.2,95.9,0.72,2.1,7.4,69.4,68.2,69.4,67.4,108.1
241,"Cherokee",78.8,62.7,85.6,0,1.2,6.7,71.2,68.9,71.8,68.5,358.5
242,"Cherokee",85.5,64.5,77.6,0,1.6,9.2,73.0,69.4,74.0,69.1,442.7
243,"Cherokee",72.5,65.8,89.7,0.23,2.1,9.5,72.5,71.4,72.7,71.1,125.3
244,"Cherokee",76.9,65.1,87.9,0.34,1.8,11.1,72.2,70.6,72.8,70.3,324.3
245,"Cherokee",80.7,62.8,83.1,0,1.4,7.2,72.4,69.9,73.1,69.3,351.3
246,"Cherokee",84.4,60.8,76.0,0,2.0,8.2,73.4,69.9,74.5,69.3,554.4
247,"Cherokee",81.5,59.9,76.0,0,2.9,12.0,73.1,70.4,73.9,69.8,509.5
248,"Cherokee",66.6,54.5,85.9,0.18,2.4,16.9,71.4,67.3,70.6,66.1,124.1
249,"Cherokee",77.8,51.4,76.3,0,1.1,7.5,68.7,65.4,69.2,64.0,564.2
250,"Cherokee",80.1,50.0,75.0,0,1.0,9.0,68.1,63.5,68.8,61.8,530.8
251,"Cherokee",78.4,53.2,68.4,0,2.3,12.0,67.7,63.6,68.4,62.2,437.2
252,"Cherokee",80.0,58.9,67.8,0,2.5,14.8,67.8,65.3,68.4,64.5,300.7
253,"Cherokee",82.3,60.0,73.1,0,1.8,11.5,69.0,65.6,69.8,64.9,306.7
254,"Cherokee",88.6,62.4,70.2,0,1.7,9.8,71.2,66.8,72.5,66.2,514.1
255,"Cherokee",91.1,64.3,71.9,0,2.3,12.0,72.3,67.6,73.8,66.9,489.0
256,"Cherokee",91.1,65.4,75.0,0,2.0,10.6,73.1,68.5,74.5,67.8,496.2
257,"Cherokee",90.9,65.7,71.5,0,2.3,13.3,73.2,69.3,74.5,68.6,466.3
258,"Cherokee",92.1,64.5,71.0,0,1.6,9.6,73.9,69.7,75.3,69.1,488.3
259,"Cherokee",93.6,64.4,75.6,0.01,1.2,11.6,73.8,70.0,75.3,69.3,457.3
260,"Cherokee",92.0,63.1,76.3,0,1.3,9.3,73.6,69.3,74.9,68.4,427.0
261,"Cherokee",85.6,61.9,75.8,0,2.8,14.3,73.1,70.4,74.1,69.5,349.4
262,"Cherokee",88.9,58.1,73.4,0,1.6,9.5,72.5,67.8,73.7,66.6,491.9
263,"Cherokee",77.1,64.3,85.1,0.21,2.6,17.2,71.3,69.4,71.9,69.0,227.0
264,"Cherokee",78.9,63.0,84.3,0,2.5,16.6,71.7,69.6,72.5,69.2,221.2
265,"Cherokee",87.4,61.1,84.6,0,1.6,10.6,72.7,68.5,74.1,67.9,387.6
266,"Cherokee",74.1,66.3,92.5,0.45,3.3,19.7,71.3,70.4,71.7,70.3,129.6
