"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
26,"Richfield",38.7,15.3,64.0,0,4.4,19.7,32.1,31.7,32.4,32.3,306.0
27,"Richfield",59.3,13.1,60.7,0,6.0,20.0,32.1,31.4,32.4,32.2,323.9
28,"Richfield",57.6,22.7,48.5,0,4.9,12.9,32.2,32.0,32.4,32.3,322.7
29,"Richfield",41.2,21.8,77.5,0.01,3.5,10.2,32.2,32.1,32.6,32.4,71.1
30,"Richfield",36.7,26.0,93.7,0.01,6.9,18.9,34.6,32.2,33.8,32.5,136.8
31,"Richfield",63.6,26.8,42.8,0,8.7,19.7,38.4,32.6,36.3,32.9,348.0
32,"Richfield",61.0,24.0,36.0,0,5.8,16.4,38.4,33.1,36.8,33.5,190.2
33,"Richfield",70.5,22.6,45.3,0,7.3,26.2,40.4,33.4,38.3,33.9,286.4
34,"Richfield",81.7,22.5,34.3,0,8.7,22.4,44.1,36.7,41.4,36.6,310.5
35,"Richfield",36.5,13.2,71.7,0,5.1,17.7,39.5,34.8,38.2,35.8,354.2
36,"Richfield",73.7,20.2,64.8,0,6.4,16.7,43.2,34.7,40.5,35.3,309.1
37,"Richfield",55.8,21.6,52.1,0,5.9,23.0,42.2,36.2,40.1,36.7,358.2
38,"Richfield",56.2,28.2,68.9,0,5.5,15.6,42.9,36.3,40.6,36.7,375.9
39,"Richfield",48.3,18.7,50.1,0,9.1,27.2,41.5,36.4,39.9,37.4,360.6
40,"Richfield",37.7,12.5,53.6,0,2.4,12.0,38.9,33.8,37.7,34.9,219.3
41,"Richfield",27.5,23.1,80.8,0,4.8,11.8,36.7,35.5,36.9,36.1,0
42,"Richfield",24.9,12.9,72.7,0,7.5,21.9,35.5,33.2,36.1,34.2,116.2
43,"Richfield",15.4,-3.2,78.3,0,10.1,26.5,33.7,32.6,34.2,33.5,289.3
44,"Richfield",40.1,-6.2,66.7,0.03,9.8,27.2,33.0,32.1,33.5,32.9,390.0
45,"Richfield",69.8,24.3,47.5,0,17.8,41.6,40.0,32.6,37.9,33.1,303.8
46,"Richfield",48.0,16.8,70.5,0,13.2,27.7,38.8,35.0,37.6,35.9,252.7
47,"Richfield",42.4,5.6,61.5,0,7.4,25.3,39.0,33.0,37.3,33.9,395.2
48,"Richfield",46.4,10.4,63.0,0,8.8,28.7,39.0,33.4,37.4,34.2,246.1
49,"Richfield",10.6,-2.8,78.9,0,10.3,22.4,34.6,32.1,35.7,33.0,128.4
50,"Richfield",10.6,-4.7,72.3,0,6.7,16.2,32.1,31.6,33.0,32.5,258.7
51,"Richfield",27.5,-1.1,61.9,0,9.2,23.2,32.0,30.6,32.6,32.1,407.6
52,"Richfield",40.2,5.4,60.4,0.01,6.3,20.1,32.1,30.6,32.3,32.0,396.4
53,"Richfield",63.5,13.9,47.5,0,6.6,16.7,33.9,31.6,32.5,32.1,425.5
54,"Richfield",66.9,19.7,37.2,0,6.8,19.9,40.3,32.2,37.2,32.5,420.3
55,"Richfield",73.3,23.6,34.3,0,5.6,17.8,44.7,33.3,41.0,33.9,423.9
56,"Richfield",76.8,40.1,21.3,0,9.0,27.1,46.3,36.6,42.9,37.0,622.4
57,"Richfield",59.1,29.1,37.5,0,11.1,31.1,45.7,39.6,43.2,39.5,386.6
58,"Richfield",64.9,23.7,36.8,0,8.1,22.2,47.0,37.3,44.0,38.2,451.6
59,"Richfield",71.5,25.1,30.8,0,8.2,21.9,47.9,38.4,45.0,39.3,456.8
60,"Richfield",68.1,21.3,38.4,0,7.5,29.0,48.2,38.4,45.3,39.5,450.8
61,"Richfield",61.1,26.2,64.9,0,6.1,24.3,47.4,40.0,45.2,40.9,310.7
62,"Richfield",70.7,39.3,52.6,0,15.4,40.0,48.5,43.4,46.4,43.2,269.5
63,"Richfield",47.1,31.3,59.7,0,26.7,54.6,45.2,41.6,45.3,42.5,138.2
64,"Richfield",57.1,20.7,47.1,0,7.4,22.2,48.6,38.6,45.8,39.9,461.1
65,"Richfield",62.2,38.4,37.1,0,17.8,37.1,45.9,41.9,44.8,42.3,234.1
66,"Richfield",53.7,31.7,42.5,0,10.2,23.7,49.2,41.3,46.6,42.1,472.6
67,"Richfield",43.9,28.2,77.8,0.08,6.0,19.2,44.8,41.3,44.9,42.4,185.0
68,"Richfield",68.3,23.2,50.1,0.01,6.4,16.2,50.2,38.7,46.9,40.0,484.5
69,"Richfield",80.6,31.1,36.7,0,6.3,16.8,53.6,41.0,49.5,41.9,497.4
70,"Richfield",70.8,33.8,26.6,0,7.7,22.0,53.1,43.4,49.7,44.1,485.4
71,"Richfield",69.4,28.8,37.2,0,6.5,20.2,53.2,43.1,50.0,44.0,474.7
72,"Richfield",77.3,28.9,33.2,0,8.9,31.7,53.7,43.4,50.7,44.4,505.3
73,"Richfield",63.5,33.6,46.8,0,16.0,54.2,49.9,45.9,49.1,46.4,261.6
74,"Richfield",54.2,22.4,38.9,0,8.6,23.5,51.4,43.3,49.0,44.2,472.6
75,"Richfield",65.0,18.8,29.9,0,6.9,23.4,52.6,41.0,49.5,42.7,511.0
76,"Richfield",83.9,33.1,20.1,0,9.3,26.9,55.4,44.6,51.9,45.2,472.6
77,"Richfield",79.8,33.3,22.5,0,14.8,44.1,55.5,46.3,52.6,47.0,484.2
78,"Richfield",43.3,24.3,72.6,0.03,21.8,63.6,50.8,43.4,50.9,45.2,292.8
79,"Richfield",60.5,23.1,42.7,0,10.9,26.3,49.6,40.7,47.6,42.5,466.8
80,"Richfield",61.3,31.5,26.4,0,8.8,27.6,53.1,43.1,49.9,44.2,526.0
81,"Richfield",76.4,26.8,32.6,0,8.2,31.1,54.2,42.7,50.6,43.9,442.5
82,"Richfield",61.5,31.4,37.0,0,9.9,37.2,53.5,45.7,50.8,46.4,461.6
83,"Richfield",76.0,27.3,36.5,0,5.0,20.4,55.2,44.2,52.0,45.5,447.0
84,"Richfield",74.9,36.1,40.3,0,5.7,16.9,58.5,46.5,54.5,47.3,533.7
85,"Richfield",80.2,38.7,46.4,0,9.3,33.5,58.6,48.5,55.4,49.2,518.9
86,"Richfield",86.1,53.0,37.3,0,15.0,41.2,59.4,52.0,56.4,52.0,400.7
87,"Richfield",86.6,50.1,42.4,0,13.8,30.4,61.3,53.3,58.2,53.3,493.8
88,"Richfield",70.6,40.9,48.9,0,9.2,26.3,61.7,53.6,58.7,53.9,470.6
89,"Richfield",56.6,30.9,66.0,0,6.6,21.7,59.6,51.7,56.9,52.6,430.3
90,"Richfield",64.3,35.8,65.0,0,10.4,32.0,60.1,51.7,57.4,52.4,472.8
91,"Richfield",78.8,44.7,36.3,0,17.5,38.7,59.3,52.4,57.1,53.0,461.1
92,"Richfield",62.1,35.8,37.1,0,8.9,28.1,59.9,52.0,57.4,52.8,527.4
93,"Richfield",56.8,33.0,62.8,0.15,12.7,44.3,55.3,50.5,54.1,51.5,291.2
94,"Richfield",51.3,33.6,93.4,0.39,9.4,32.4,53.8,49.0,52.7,50.5,124.1
95,"Richfield",45.8,26.8,51.5,0,15.7,35.0,50.5,44.4,50.5,46.4,453.9
96,"Richfield",56.9,21.8,45.7,0,5.1,22.1,56.1,42.5,52.8,44.6,598.3
97,"Richfield",67.2,27.5,39.8,0,6.5,18.7,58.0,44.4,54.3,46.0,596.4
98,"Richfield",80.6,36.2,37.8,0,5.1,21.4,61.0,47.2,56.9,48.3,567.8
99,"Richfield",77.9,37.7,33.1,0,7.4,24.6,61.6,49.8,57.6,50.6,588.8
100,"Richfield",72.9,42.6,30.8,0,5.7,20.2,63.1,52.3,59.1,52.6,590.0
101,"Richfield",79.9,35.0,42.0,0,9.9,29.0,62.4,51.1,58.8,52.1,585.9
102,"Richfield",93.9,49.2,29.9,0,10.7,28.3,66.0,54.5,62.1,54.6,611.9
103,"Richfield",80.9,54.2,22.0,0,9.1,30.0,64.8,56.5,61.5,56.9,441.5
104,"Richfield",63.0,38.8,42.4,0,6.7,22.4,64.5,54.8,61.2,55.7,545.8
105,"Richfield",71.2,31.6,43.1,0,10.8,34.6,61.1,52.7,58.9,54.1,523.6
106,"Richfield",87.6,44.1,34.7,0,10.1,28.6,65.5,54.4,62.2,55.1,537.0
107,"Richfield",89.7,42.6,22.0,0,13.3,42.5,65.7,56.1,62.7,56.9,635.6
108,"Richfield",0,0,0,0,0,0,0,0,0,0,0
109,"Richfield",0,0,0,0,0,0,0,0,0,0,0
110,"Richfield",0,0,0,0,0,0,0,0,0,0,0
111,"Richfield",78.7,50.8,22.7,0,7.4,20.8,64.6,54.0,61.2,53.9,829.1
112,"Richfield",79.5,38.9,36.0,0,6.7,22.5,67.1,54.9,63.1,55.9,581.6
113,"Richfield",81.0,42.3,63.1,0.21,12.2,35.6,67.2,56.8,63.7,57.5,587.4
114,"Richfield",77.0,53.3,76.2,0.03,7.8,23.2,68.8,59.7,64.9,59.8,399.8
115,"Richfield",56.1,46.6,97.5,0.04,8.0,22.4,62.2,57.0,62.5,57.8,111.0
116,"Richfield",67.8,46.2,91.1,0.03,10.6,28.9,62.7,55.6,60.3,56.3,273.0
117,"Richfield",81.5,54.7,72.4,0,17.5,37.8,68.1,58.6,64.6,58.5,533.9
118,"Richfield",79.6,46.2,34.1,0,10.5,34.5,70.1,59.5,66.2,60.0,662.5
119,"Richfield",64.8,38.9,64.2,0,8.8,23.7,66.4,57.3,63.1,58.3,476.8
120,"Richfield",75.5,38.9,64.8,0.01,4.6,28.4,70.6,57.8,65.6,58.4,522.2
121,"Richfield",65.5,46.4,68.2,0.18,8.0,26.2,67.6,57.5,63.9,58.4,537.7
122,"Richfield",65.8,40.9,54.1,0,10.4,27.3,66.7,56.0,63.6,57.2,664.0
123,"Richfield",78.3,34.1,54.2,0,7.6,26.0,69.4,53.7,64.9,55.6,657.5
124,"Richfield",78.9,43.3,53.1,0,12.3,43.0,69.4,57.5,65.3,58.4,640.1
125,"Richfield",59.0,47.7,81.9,0.07,7.8,22.5,62.5,58.4,62.7,59.0,194.0
126,"Richfield",52.0,45.3,96.1,1.61,7.7,21.6,58.4,54.2,59.0,55.0,52.5
127,"Richfield",59.1,46.3,90.8,0.17,8.3,20.0,58.2,53.6,57.0,54.3,187.4
128,"Richfield",69.1,43.8,69.9,0.06,4.9,16.4,65.1,53.0,61.5,53.9,509.1
129,"Richfield",73.4,43.5,58.1,0,4.4,14.3,68.5,55.1,64.4,56.0,614.3
130,"Richfield",77.7,46.2,49.4,0,6.2,19.4,70.5,57.2,66.0,57.9,662.5
131,"Richfield",78.5,44.5,44.2,0,8.4,22.4,70.1,57.7,65.9,58.7,679.5
132,"Richfield",85.2,46.4,46.7,0,10.4,27.9,71.6,59.0,67.1,59.6,663.7
133,"Richfield",90.7,45.5,54.9,0,3.0,16.4,74.8,60.2,69.6,60.9,657.5
134,"Richfield",86.8,42.7,34.3,0,11.0,35.3,73.4,61.3,69.1,62.1,671.8
135,"Richfield",77.1,41.4,36.0,0,10.0,27.9,73.5,60.9,69.5,62.2,680.2
136,"Richfield",80.1,43.7,30.8,0,7.9,34.3,73.5,61.2,69.7,62.4,685.7
137,"Richfield",76.7,46.0,48.0,0,8.6,23.6,73.1,61.5,69.3,62.6,638.2
138,"Richfield",86.8,46.7,50.5,0,10.3,37.3,73.3,63.6,70.1,64.4,616.9
139,"Richfield",77.1,41.7,52.1,0.32,8.3,35.8,74.5,62.0,70.4,63.3,601.7
140,"Richfield",75.4,43.8,54.6,0.01,7.3,24.8,73.1,60.1,69.4,61.9,684.2
141,"Richfield",79.5,44.8,50.0,0,6.1,21.6,74.5,60.1,70.2,61.5,678.0
142,"Richfield",77.2,48.9,62.1,0,8.8,23.8,74.8,62.4,70.6,63.3,663.2
143,"Richfield",86.5,55.8,68.7,0,12.5,26.3,73.6,65.5,70.2,65.5,428.6
144,"Richfield",71.4,58.9,84.9,0,8.2,20.6,71.1,66.6,68.9,66.5,289.7
145,"Richfield",61.9,53.1,98.2,0.31,9.3,23.6,67.6,62.7,67.4,63.6,94.7
146,"Richfield",60.3,53.0,94.8,0,5.5,16.5,64.8,62.0,63.9,62.5,140.3
147,"Richfield",71.7,51.8,80.7,0.20,4.5,26.6,72.1,61.3,68.6,61.8,442.2
148,"Richfield",78.2,53.3,84.7,0.27,10.0,33.8,70.6,62.7,67.1,63.1,305.7
149,"Richfield",61.3,49.6,89.0,0.02,5.5,20.1,66.8,62.2,65.2,62.7,214.8
150,"Richfield",79.2,44.0,70.0,0.01,5.8,15.6,73.6,59.0,69.4,60.3,651.3
151,"Richfield",84.4,55.9,54.8,0,7.2,19.8,77.2,63.7,72.2,63.9,671.4
152,"Richfield",84.5,56.1,63.6,0.13,6.8,21.8,78.2,66.0,73.6,66.3,660.1
153,"Richfield",91.2,61.1,74.3,0.01,10.8,41.2,77.4,68.2,73.2,68.2,467.3
154,"Richfield",64.7,47.9,84.4,0.01,13.0,36.2,68.9,62.6,69.3,63.9,175.2
155,"Richfield",71.7,43.8,71.7,0.51,5.7,18.6,72.5,60.5,68.9,61.6,525.5
156,"Richfield",75.3,53.4,90.2,1.46,9.8,36.2,70.0,63.3,67.5,64.0,289.3
157,"Richfield",71.2,54.8,87.2,0.44,7.3,28.8,70.8,62.2,67.7,62.7,366.1
158,"Richfield",84.5,53.0,67.3,0.01,4.4,14.5,77.8,62.8,72.9,63.5,676.8
159,"Richfield",83.2,54.6,65.6,0,7.7,33.1,77.2,66.1,73.0,66.5,601.9
160,"Richfield",84.1,53.0,62.2,0,3.9,15.9,79.0,65.9,74.4,66.5,647.0
161,"Richfield",86.5,56.7,58.0,0,6.5,22.7,79.2,67.8,75.2,68.2,645.1
162,"Richfield",85.8,57.9,62.8,0,9.9,23.5,80.2,68.7,75.8,69.0,669.7
163,"Richfield",88.4,58.9,69.5,0,7.1,22.2,81.8,69.8,77.3,70.1,636.0
164,"Richfield",90.1,58.7,70.3,0,5.7,18.1,83.8,71.3,79.0,71.5,580.4
165,"Richfield",89.5,62.5,60.3,0,7.3,39.5,84.2,72.8,79.6,72.9,624.6
166,"Richfield",88.8,66.5,58.7,0.23,8.1,37.0,85.4,72.6,80.5,73.1,621.0
167,"Richfield",97.3,64.3,59.4,0,12.2,28.1,83.7,73.1,79.4,73.4,650.6
168,"Richfield",76.4,58.9,73.9,0.04,10.4,26.0,78.7,72.3,77.0,73.3,327.0
169,"Richfield",87.3,52.0,57.4,0,5.1,17.8,82.0,68.2,77.5,69.5,673.0
170,"Richfield",96.4,61.7,51.8,0,11.7,31.6,81.7,71.0,77.6,71.4,657.0
171,"Richfield",99.7,71.2,39.9,0,16.5,34.9,82.7,73.1,79.2,73.5,643.2
172,"Richfield",99.5,74.7,38.3,0,19.5,36.8,83.8,74.6,80.2,74.8,653.0
173,"Richfield",95.6,72.6,46.9,0,19.0,37.3,84.4,75.5,80.9,75.7,647.3
174,"Richfield",86.6,62.0,68.1,1.51,8.9,50.6,84.1,73.7,80.9,74.9,512.4
175,"Richfield",79.8,64.0,83.4,0,9.3,25.1,77.3,72.6,75.6,73.2,287.8
176,"Richfield",82.9,64.0,71.0,0,11.7,29.2,77.3,71.9,75.5,72.4,466.6
177,"Richfield",86.1,60.2,62.3,0.01,5.1,30.1,83.7,71.1,79.4,71.7,605.0
178,"Richfield",91.8,58.9,58.7,0,9.1,25.9,83.6,72.2,79.6,72.8,635.8
179,"Richfield",95.3,60.6,52.6,0,9.8,25.0,83.9,73.0,79.8,73.5,664.2
180,"Richfield",96.9,59.1,50.0,0,6.8,30.4,85.9,73.0,81.3,73.6,641.5
181,"Richfield",82.9,64.7,60.6,0,5.5,20.5,84.1,74.4,80.1,74.7,517.7
182,"Richfield",86.9,60.1,61.7,0,8.0,22.9,83.9,73.6,79.9,74.3,599.3
183,"Richfield",89.5,58.9,64.6,0,9.8,27.8,83.5,73.4,80.4,74.4,647.3
184,"Richfield",86.3,64.0,69.6,0,12.4,30.2,82.2,74.8,79.7,75.4,535.8
185,"Richfield",92.2,65.9,67.1,0,12.6,31.3,84.7,75.7,81.3,76.0,585.7
186,"Richfield",91.0,63.7,69.6,0,7.0,35.1,87.5,75.5,83.3,76.2,638.7
187,"Richfield",89.5,65.1,52.6,0,8.3,31.4,87.5,76.0,83.5,76.6,633.9
188,"Richfield",85.9,59.6,69.2,0.65,7.7,33.0,85.9,73.4,82.1,75.0,663.0
189,"Richfield",92.9,61.8,58.8,0,4.9,23.3,87.7,74.9,83.3,75.5,657.3
190,"Richfield",96.1,65.2,46.9,0,12.5,32.4,84.7,74.9,81.0,75.6,661.6
191,"Richfield",99.8,64.9,51.6,0.01,11.8,31.1,83.7,74.9,80.7,75.3,600.5
192,"Richfield",90.0,62.8,53.1,0.01,6.7,23.0,86.0,74.2,82.0,75.2,604.1
193,"Richfield",78.3,59.6,71.6,0.07,7.4,34.6,83.0,73.9,80.1,75.2,529.6
194,"Richfield",87.6,57.9,69.4,0,5.3,19.2,85.4,72.6,81.2,73.8,630.1
195,"Richfield",90.1,59.6,59.0,0,6.1,24.4,86.3,73.7,81.8,74.5,661.6
196,"Richfield",97.0,64.7,53.8,0,11.0,29.2,85.7,75.6,82.4,75.9,645.3
197,"Richfield",81.5,64.0,67.8,0.63,10.1,29.7,86.6,75.9,83.1,77.0,630.8
198,"Richfield",78.3,62.5,87.4,0.03,6.0,17.0,81.8,74.8,79.3,75.5,313.8
199,"Richfield",91.6,65.2,69.8,0.02,9.2,27.3,84.7,74.9,81.1,75.3,606.9
200,"Richfield",98.3,65.2,55.5,0,7.8,25.1,86.4,75.4,82.1,75.7,639.4
201,"Richfield",98.3,63.5,61.0,0,4.5,20.0,87.9,75.7,83.2,76.0,626.0
202,"Richfield",100.0,64.7,48.6,0,6.8,26.0,87.5,76.5,83.0,76.6,635.1
203,"Richfield",97.8,66.9,47.2,0,11.3,31.0,86.6,77.2,83.4,77.4,608.6
204,"Richfield",92.3,66.4,48.8,0,10.5,29.6,86.8,77.0,83.5,77.7,618.9
205,"Richfield",86.1,63.2,69.6,0,6.6,21.4,86.2,76.9,83.1,77.8,561.6
206,"Richfield",88.2,66.2,66.2,0,4.7,16.5,88.5,77.6,84.6,78.2,601.4
207,"Richfield",98.3,61.5,55.1,0,7.9,31.3,88.2,77.0,84.3,78.0,572.1
208,"Richfield",100.5,66.5,46.9,0,11.0,32.1,87.6,76.9,84.2,77.7,641.3
209,"Richfield",95.8,65.6,48.4,0,10.1,41.1,88.4,77.6,84.8,78.4,636.8
210,"Richfield",96.7,68.4,45.5,0,11.2,27.4,87.5,78.3,84.5,78.9,591.9
211,"Richfield",85.2,64.0,71.5,0.01,4.2,15.6,83.8,78.0,81.8,78.6,314.1
212,"Richfield",83.4,60.8,70.6,0,5.4,19.8,86.6,76.6,83.3,77.6,556.6
213,"Richfield",83.9,61.5,69.7,0,7.9,22.4,84.4,76.3,81.8,77.3,417.7
214,"Richfield",93.3,61.3,65.2,0,10.8,36.8,87.0,75.7,83.0,76.6,489.5
215,"Richfield",86.1,60.3,72.0,0.37,7.6,21.3,86.6,75.1,82.9,76.4,603.6
216,"Richfield",89.1,58.5,67.9,0.05,7.8,32.4,85.9,73.5,82.2,74.9,590.2
217,"Richfield",96.4,66.3,63.0,0,11.4,26.8,85.4,74.8,81.7,75.7,557.5
218,"Richfield",100.9,62.3,41.0,0,5.5,17.8,86.4,74.3,82.6,75.6,610.3
219,"Richfield",105.1,61.5,36.5,0,6.8,24.2,87.8,74.7,83.9,75.9,622.9
220,"Richfield",104.9,66.2,28.1,0.01,8.6,33.7,86.0,75.8,82.7,77.0,485.9
221,"Richfield",95.1,62.0,50.7,0,6.7,24.8,87.2,75.2,83.5,76.6,550.8
222,"Richfield",87.9,61.1,58.1,0.10,7.5,37.8,86.9,76.0,83.4,77.1,553.9
223,"Richfield",83.9,59.8,68.6,0.36,4.6,24.8,84.2,73.9,81.6,75.6,536.3
224,"Richfield",87.1,60.1,59.7,0,4.3,21.3,85.0,74.3,82.0,75.2,615.0
225,"Richfield",93.3,58.9,52.6,0,8.0,24.6,84.7,73.4,81.3,74.7,604.3
226,"Richfield",100.4,66.7,46.8,0,12.2,25.3,85.1,75.1,82.1,76.0,584.5
227,"Richfield",101.2,63.5,40.1,0,11.2,26.3,86.8,75.7,83.2,76.6,592.1
228,"Richfield",94.0,66.7,46.3,0,11.9,29.6,83.5,76.9,81.6,77.7,450.8
229,"Richfield",97.8,67.7,48.9,0,7.8,21.3,88.4,76.6,84.5,77.3,566.3
230,"Richfield",96.8,61.9,48.4,0,8.3,25.8,88.9,77.1,85.1,78.1,596.2
231,"Richfield",91.4,61.4,57.3,0,5.7,25.6,88.7,77.7,85.2,78.6,544.2
232,"Richfield",91.5,63.1,56.1,0,4.9,20.0,88.4,77.7,85.0,78.7,569.5
233,"Richfield",92.2,57.6,47.2,0,5.9,19.0,88.4,75.9,84.7,77.3,602.1
234,"Richfield",93.2,57.3,45.5,0,7.0,22.5,88.4,76.1,84.6,77.4,598.3
235,"Richfield",81.7,63.0,66.0,0,5.2,16.6,83.6,77.3,81.5,78.3,289.7
236,"Richfield",93.9,60.8,63.6,0,9.3,31.4,86.0,75.3,82.6,76.4,510.0
237,"Richfield",67.9,57.6,97.3,0.05,6.1,16.7,79.5,73.8,80.0,75.1,67.1
238,"Richfield",61.1,56.2,98.0,0.02,7.8,15.9,73.8,71.2,75.1,72.2,80.2
239,"Richfield",91.1,60.1,78.0,0.06,11.3,26.9,79.9,70.3,77.3,71.3,439.9
240,"Richfield",80.0,63.7,82.3,0.14,6.7,18.5,80.6,72.7,78.2,73.4,369.7
241,"Richfield",84.6,64.2,82.3,0.10,7.5,24.3,82.6,73.2,79.2,73.8,389.3
242,"Richfield",80.7,61.1,83.2,0.01,4.8,16.3,80.2,73.3,78.1,73.9,313.6
243,"Richfield",85.4,56.4,62.7,0,7.2,24.3,81.0,70.3,78.1,71.9,532.5
244,"Richfield",88.8,51.7,60.1,0,6.0,25.1,81.4,69.7,78.4,71.5,561.6
245,"Richfield",85.5,52.4,61.9,0,5.7,21.3,82.1,69.9,78.8,71.6,567.5
246,"Richfield",96.6,53.5,45.7,0,6.2,24.2,81.5,70.6,78.5,72.1,502.1
247,"Richfield",96.8,54.3,53.8,0,6.2,24.3,83.7,72.2,79.9,73.1,506.9
248,"Richfield",74.7,49.4,85.1,0.60,7.9,35.0,76.7,67.4,77.3,69.0,56.1
249,"Richfield",69.5,50.9,82.3,0,5.3,16.0,72.4,65.9,71.2,67.2,251.1
250,"Richfield",83.3,54.5,73.4,0,9.5,23.8,76.3,66.1,73.7,67.2,442.7
251,"Richfield",91.0,60.2,60.9,0,8.6,26.0,79.9,68.6,76.2,69.2,525.3
252,"Richfield",92.4,63.5,49.4,0,10.8,34.6,80.6,70.3,77.2,70.8,524.6
253,"Richfield",89.5,58.5,67.6,0.08,9.1,29.6,81.3,71.0,77.8,71.8,523.2
254,"Richfield",96.0,63.5,41.0,0,11.8,31.0,80.8,71.1,77.9,71.9,522.4
255,"Richfield",90.7,62.3,40.6,0,12.4,30.7,80.5,70.8,77.7,72.0,535.3
256,"Richfield",81.7,59.6,66.0,0.63,9.6,40.0,77.1,69.7,75.4,71.5,276.8
257,"Richfield",81.0,54.7,66.0,0.01,5.7,16.7,77.1,67.7,74.7,69.2,504.1
258,"Richfield",86.8,53.8,72.6,0.01,6.2,18.1,78.1,67.6,75.2,68.9,454.4
259,"Richfield",89.5,57.4,65.7,0.37,8.9,37.4,77.1,69.2,74.5,70.1,400.5
260,"Richfield",78.2,56.9,73.0,0.16,5.4,38.9,77.4,68.2,74.6,69.1,502.9
261,"Richfield",75.7,53.8,74.3,0.26,4.4,15.4,75.1,67.5,73.0,68.7,412.2
262,"Richfield",85.8,54.0,70.7,0,6.6,26.5,75.1,67.1,72.7,68.0,420.5
263,"Richfield",81.7,58.1,78.0,0,4.5,15.1,76.4,68.7,73.6,69.2,371.4
264,"Richfield",84.4,55.2,65.4,0,4.3,15.4,77.5,68.4,74.5,69.1,493.8
265,"Richfield",83.7,57.4,73.7,0,6.1,26.0,75.7,69.0,73.6,69.7,301.4
266,"Richfield",75.2,56.9,67.7,0,11.7,29.4,75.1,69.2,72.9,69.7,424.1
267,"Richfield",73.7,50.2,67.6,0.01,9.4,25.3,72.3,67.1,71.3,68.6,356.3
268,"Richfield",80.1,45.7,54.4,0,4.0,14.6,73.7,64.0,71.5,65.8,493.3
269,"Richfield",87.6,46.0,55.8,0,6.5,21.2,73.5,64.2,71.1,65.8,453.2
270,"Richfield",88.5,45.4,55.1,0,5.1,15.6,74.5,64.8,71.8,66.3,460.6
271,"Richfield",86.8,58.5,47.7,0,7.5,29.8,75.1,67.5,73.0,68.4,460.9
272,"Richfield",81.6,51.8,54.4,0,9.6,30.3,73.3,66.4,71.6,67.7,381.4
273,"Richfield",83.7,52.3,57.6,0,11.1,34.3,73.9,65.6,71.9,66.9,448.2
